"from_pin.full_name","to_pin.full_name",delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g218009/Y,g216469/A2,0.098293,0.098159,0.098293,UNINIT,0.098159,UNINIT
g218009/Y,g216581/A2,0.098293,0.098159,0.098293,UNINIT,0.098159,UNINIT
g217188/Y,g216078/B,0.031936,0.031952,0.031936,UNINIT,0.031952,UNINIT
g217188/Y,g216818/A,0.031936,0.031952,0.031936,UNINIT,0.031952,UNINIT
g217658/Y,g214681/B1,0.037107,0.037302,0.037107,UNINIT,0.037302,UNINIT
g217658/Y,g215890/A,0.037107,0.037302,0.037107,UNINIT,0.037302,UNINIT
g214678/Y,g214059/B,0.021907,0.022020,0.021907,UNINIT,0.022020,UNINIT
g217076/Y,g214874/A1,0.081569,0.081989,0.081569,UNINIT,0.081989,UNINIT
g217076/Y,FE_OFC1674_n_3682/A,0.081569,0.081989,0.081569,UNINIT,0.081989,UNINIT
g213862/Y,g213002__4733/A2,0.148120,0.148264,0.148120,UNINIT,0.148264,UNINIT
g213031__6161/Y,g212915__7410/A1,0.064057,0.064278,0.064057,UNINIT,0.064278,UNINIT
g213799/Y,g213025__7098/A2,0.026961,0.026946,0.026961,UNINIT,0.026946,UNINIT
g213444/Y,g212997__7098/C,0.027252,0.027294,0.027252,UNINIT,0.027294,UNINIT
g213480/Y,g213002__4733/A1,0.021249,0.021186,0.021249,UNINIT,0.021186,UNINIT
g213363/Y,g213031__6161/A1,0.034407,0.034527,0.034407,UNINIT,0.034527,UNINIT
g110807/Y,g109928/B2,0.111039,0.110954,0.111039,UNINIT,0.110954,UNINIT
g110807/Y,g109972/A2,0.111039,0.110954,0.111039,UNINIT,0.110954,UNINIT
g110807/Y,g109979/A2,0.111039,0.110954,0.111039,UNINIT,0.110954,UNINIT
g110807/Y,FE_OFC1282_n_571/A,0.111039,0.110954,0.111039,UNINIT,0.110954,UNINIT
FE_OFC1407_n_8286/Y,g110807/A1,0.066919,0.066865,0.066919,UNINIT,0.066865,UNINIT
FE_OFC1407_n_8286/Y,FE_OCPC2546_n_222/A,0.066919,0.066865,0.066919,UNINIT,0.066865,UNINIT
g213383/Y,g212905__1881/A2,0.029994,0.029946,0.029994,UNINIT,0.029946,UNINIT
g213304/Y,g213021__2802/C1,0.101050,0.101116,0.101050,UNINIT,0.101116,UNINIT
g213804/Y,g213177__1666/B2,0.106804,0.106876,0.106804,UNINIT,0.106876,UNINIT
FE_OFC772_n_4094/Y,g213744/B,0.029158,0.029342,0.029158,UNINIT,0.029342,UNINIT
g213695/Y,g213095__5477/C,0.076823,0.076554,0.076823,UNINIT,0.076554,UNINIT
g214078/Y,g213247__1705/B2,0.048857,0.048899,0.048857,UNINIT,0.048899,UNINIT
g213498/Y,g213025__7098/C,0.022768,0.022661,0.022768,UNINIT,0.022661,UNINIT
g214565/Y,g213682/C1,0.028913,0.029051,0.028913,UNINIT,0.029051,UNINIT
g215753/Y,g214565/B2,0.018216,0.018148,0.018216,UNINIT,0.018148,UNINIT
g215755/Y,g214744/B2,0.019025,0.019027,0.019025,UNINIT,0.019027,UNINIT
g213423/Y,g212929__3680/A1,0.033238,0.033306,0.033238,UNINIT,0.033306,UNINIT
g215816/Y,g214657/A1,0.031711,0.031612,0.031711,UNINIT,0.031612,UNINIT
g213095__5477/Y,g212819__8428/B,0.086898,0.087161,0.086898,UNINIT,0.087161,UNINIT
g213980/Y,g213424/B2,0.049296,0.049336,0.049296,UNINIT,0.049336,UNINIT
g215159/Y,g214624/C,0.017923,0.018052,0.017923,UNINIT,0.018052,UNINIT
g214705/Y,g213178__7410/A1,0.075336,0.075689,0.075336,UNINIT,0.075689,UNINIT
g215049/Y,g213744/A,0.028121,0.028057,0.028121,UNINIT,0.028057,UNINIT
g215244/Y,g213302/A2,0.061165,0.061227,0.061165,UNINIT,0.061227,UNINIT
g215244/Y,g213702/B1,0.061165,0.061227,0.061165,UNINIT,0.061227,UNINIT
g214364/Y,g213358/A2,0.036693,0.036777,0.036693,UNINIT,0.036777,UNINIT
g213460/Y,g213058__4733/A2,0.047683,0.047659,0.047683,UNINIT,0.047659,UNINIT
g214116/Y,g213423/A2,0.063379,0.063284,0.063379,UNINIT,0.063284,UNINIT
g213694/Y,g213095__5477/B1,0.041647,0.041642,0.041647,UNINIT,0.041642,UNINIT
g215954/Y,g214123/B1,0.050010,0.050025,0.050010,UNINIT,0.050025,UNINIT
g215954/Y,g215727/A,0.050010,0.050025,0.050010,UNINIT,0.050025,UNINIT
g216111/Y,g215053/B,0.059330,0.059311,0.059330,UNINIT,0.059311,UNINIT
g216111/Y,g215778/A,0.059330,0.059311,0.059330,UNINIT,0.059311,UNINIT
g216111/Y,g213682/A1,0.059330,0.059311,0.059330,UNINIT,0.059311,UNINIT
g215364/Y,g213304/A1,0.037212,0.037104,0.037212,UNINIT,0.037104,UNINIT
g215454/Y,g214123/C,0.020072,0.020213,0.020072,UNINIT,0.020213,UNINIT
g215663/Y,g213930/A2,0.029230,0.029331,0.029230,UNINIT,0.029331,UNINIT
g215268/Y,g214357/B,0.177225,0.176783,0.177225,UNINIT,0.176783,UNINIT
g215268/Y,FE_OFC1347_n_5435/A,0.177225,0.176783,0.177225,UNINIT,0.176783,UNINIT
FE_OFC1598_n_4583/Y,g215267/B,0.038788,0.038988,0.038788,UNINIT,0.038988,UNINIT
FE_OFC1598_n_4583/Y,g214327/A1,0.038788,0.038988,0.038788,UNINIT,0.038988,UNINIT
FE_OFC1214_n_4018/Y,g214254/C,0.051777,0.051757,0.051777,UNINIT,0.051757,UNINIT
FE_OFC1214_n_4018/Y,g213714/B1,0.051777,0.051757,0.051777,UNINIT,0.051757,UNINIT
g215110/Y,g213238__5107/A1,0.027513,0.027675,0.027513,UNINIT,0.027675,UNINIT
g213974/Y,g212997__7098/A1,0.032886,0.033058,0.032886,UNINIT,0.033058,UNINIT
g215126/Y,g214050/A2,0.018105,0.018201,0.018105,UNINIT,0.018201,UNINIT
FE_OFC795_n_3866/Y,g214601/B2,0.025667,0.025675,0.025667,UNINIT,0.025675,UNINIT
g214601/Y,g213498/B,0.075568,0.075059,0.075568,UNINIT,0.075059,UNINIT
g216023/Y,g214125/A1,0.058810,0.059012,0.058810,UNINIT,0.059012,UNINIT
g216023/Y,g214705/A1,0.058810,0.059012,0.058810,UNINIT,0.059012,UNINIT
FE_OCPC32825_n_1732/Y,g215364/A2,0.023801,0.023788,0.023801,UNINIT,0.023788,UNINIT
FE_OCPC32865_n_1732/Y,g214357/A2,0.024511,0.024512,0.024511,UNINIT,0.024512,UNINIT
FE_OCPC32902_n_1732/Y,g216200/B,0.041117,0.041065,0.041117,UNINIT,0.041065,UNINIT
g215532/Y,g213694/C,0.033765,0.033935,0.033765,UNINIT,0.033935,UNINIT
g215667/Y,g214002/B,0.025776,0.025604,0.025776,UNINIT,0.025604,UNINIT
g216716/Y,g214874/B1,0.183363,0.184094,0.183363,UNINIT,0.184094,UNINIT
g216716/Y,g213882/A2,0.183363,0.184094,0.183363,UNINIT,0.184094,UNINIT
g216716/Y,g216352/A,0.183363,0.184094,0.183363,UNINIT,0.184094,UNINIT
g216716/Y,g214396/A,0.183363,0.184094,0.183363,UNINIT,0.184094,UNINIT
g213808/Y,g213263__6417/A2,0.052393,0.052310,0.052393,UNINIT,0.052310,UNINIT
g214398/Y,g213220__5122/A2,0.045552,0.045377,0.045552,UNINIT,0.045377,UNINIT
g215848/Y,g213912/C,0.074873,0.074899,0.074873,UNINIT,0.074899,UNINIT
g215848/Y,g214488/A2,0.074873,0.074899,0.074873,UNINIT,0.074899,UNINIT
g214327/Y,g213573/B,0.049386,0.049098,0.049386,UNINIT,0.049098,UNINIT
g215610/Y,g214078/C,0.024192,0.024080,0.024192,UNINIT,0.024080,UNINIT
g213693/Y,g213107__5122/A,0.035951,0.035985,0.035951,UNINIT,0.035985,UNINIT
g214004/Y,g213247__1705/A2,0.025094,0.025183,0.025094,UNINIT,0.025183,UNINIT
g215129/Y,g213694/B1,0.024776,0.024756,0.024776,UNINIT,0.024756,UNINIT
g215238/Y,g213808/B,0.031525,0.031376,0.031525,UNINIT,0.031376,UNINIT
g215238/Y,g213289/C,0.031525,0.031376,0.031525,UNINIT,0.031376,UNINIT
g214447/Y,g213604/C,0.029436,0.029632,0.029436,UNINIT,0.029632,UNINIT
g213714/Y,g213181__2398/A1,0.030242,0.030319,0.030242,UNINIT,0.030319,UNINIT
g214192/Y,g213799/B,0.039667,0.039650,0.039667,UNINIT,0.039650,UNINIT
g214192/Y,g213460/B,0.039667,0.039650,0.039667,UNINIT,0.039650,UNINIT
g213067__5477/Y,g212902__8246/A2,0.109815,0.109992,0.109815,UNINIT,0.109992,UNINIT
g215031/Y,g213717/C,0.022151,0.021927,0.022151,UNINIT,0.021927,UNINIT
g213547/Y,g213031__6161/A2,0.027933,0.027888,0.027933,UNINIT,0.027888,UNINIT
FE_OFC1412_n_4385/Y,g214280/A2,0.023341,0.023341,0.023341,UNINIT,0.023341,UNINIT
g213556/Y,g213181__2398/B,0.044871,0.044769,0.044871,UNINIT,0.044769,UNINIT
g216369/Y,g214956/B,0.056455,0.056449,0.056455,UNINIT,0.056449,UNINIT
g216369/Y,g214620/A2,0.056455,0.056449,0.056455,UNINIT,0.056449,UNINIT
g214735/Y,g213717/B,0.026797,0.026621,0.026797,UNINIT,0.026621,UNINIT
g215525/Y,g214004/C,0.087993,0.087691,0.087993,UNINIT,0.087691,UNINIT
g213682/Y,g213130__6783/A1,0.069941,0.070180,0.069941,UNINIT,0.070180,UNINIT
FE_OFC3074_n_5422/Y,g214113/A2,0.024260,0.024246,0.024260,UNINIT,0.024246,UNINIT
g214508/Y,g213569/A2,0.118293,0.118221,0.118293,UNINIT,0.118221,UNINIT
g214508/Y,g213630/A2,0.118293,0.118221,0.118293,UNINIT,0.118221,UNINIT
g213831/Y,g212929__3680/A2,0.164219,0.163658,0.164219,UNINIT,0.163658,UNINIT
g217376/Y,g214278/A1,0.065374,0.065100,0.065374,UNINIT,0.065100,UNINIT
g212708__7482/Y,FE_OCPC2417_n_8270/A,0.151399,0.151420,0.151399,UNINIT,0.151420,UNINIT
g212708__7482/Y,g111109/A,0.151399,0.151420,0.151399,UNINIT,0.151420,UNINIT
g212708__7482/Y,FE_OCPC32623_n_8270/A,0.151399,0.151420,0.151399,UNINIT,0.151420,UNINIT
g212708__7482/Y,g110683/B2,0.151399,0.151420,0.151399,UNINIT,0.151420,UNINIT
g214077/Y,g213396/B2,0.026263,0.026289,0.026263,UNINIT,0.026289,UNINIT
g213166__7098/Y,g212915__7410/B1,0.138323,0.138374,0.138323,UNINIT,0.138374,UNINIT
g213089__9945/Y,g212887__7410/A2,0.027370,0.027325,0.027370,UNINIT,0.027325,UNINIT
g213040__2398/Y,g212897__3680/B,0.057114,0.057460,0.057114,UNINIT,0.057460,UNINIT
g213177__1666/Y,g212806__6161/A2,0.075286,0.074980,0.075286,UNINIT,0.074980,UNINIT
g213952/Y,g213378/A2,0.030017,0.030121,0.030017,UNINIT,0.030121,UNINIT
g213378/Y,g213166__7098/A,0.064499,0.064107,0.064499,UNINIT,0.064107,UNINIT
g215575/Y,g213768/B,0.082760,0.082454,0.082760,UNINIT,0.082454,UNINIT
g215204/Y,g214468/C,0.118486,0.118362,0.118486,UNINIT,0.118362,UNINIT
g215204/Y,g213653/C,0.118486,0.118362,0.118486,UNINIT,0.118362,UNINIT
g215217/Y,g214461/B,0.041103,0.040991,0.041103,UNINIT,0.040991,UNINIT
g215217/Y,g213693/C,0.041103,0.040991,0.041103,UNINIT,0.040991,UNINIT
g214551/Y,g213021__2802/A3,0.011585,0.011595,0.011585,UNINIT,0.011595,UNINIT
g213573/Y,g212997__7098/A2,0.036284,0.036475,0.036284,UNINIT,0.036475,UNINIT
g214177/Y,g213359/A2,0.088383,0.088779,0.088383,UNINIT,0.088779,UNINIT
g213021__2802/Y,g212897__3680/A2,0.135016,0.135287,0.135016,UNINIT,0.135287,UNINIT
g213934/Y,g212727__1666/C,0.109720,0.109979,0.109720,UNINIT,0.109979,UNINIT
g217227/Y,g215994/B,0.162313,0.162353,0.162313,UNINIT,0.162353,UNINIT
g217227/Y,g216185/B,0.162313,0.162353,0.162313,UNINIT,0.162353,UNINIT
g217227/Y,FE_OFC763_n_3483/A,0.162313,0.162353,0.162313,UNINIT,0.162353,UNINIT
g217227/Y,g215348/A2,0.162313,0.162353,0.162313,UNINIT,0.162353,UNINIT
g217577/Y,g213804/A1,0.022360,0.022498,0.022360,UNINIT,0.022498,UNINIT
g215516/Y,g213839/C,0.044757,0.045018,0.044757,UNINIT,0.045018,UNINIT
g214254/Y,g213570/A2,0.019787,0.019750,0.019787,UNINIT,0.019750,UNINIT
g214301/Y,g213980/C,0.030470,0.030336,0.030470,UNINIT,0.030336,UNINIT
g214422/Y,g213736/C,0.038149,0.038389,0.038149,UNINIT,0.038389,UNINIT
g216609/Y,g214004/B1,0.063799,0.063771,0.063799,UNINIT,0.063771,UNINIT
g216609/Y,g213556/A2,0.063799,0.063771,0.063799,UNINIT,0.063771,UNINIT
g213531/Y,g213107__5122/C,0.020493,0.020343,0.020493,UNINIT,0.020343,UNINIT
g214673/Y,g213547/B,0.032910,0.032748,0.032910,UNINIT,0.032748,UNINIT
g214113/Y,g213040__2398/B,0.193345,0.192760,0.193345,UNINIT,0.192760,UNINIT
g214455/Y,g214020/C,0.024096,0.023990,0.024096,UNINIT,0.023990,UNINIT
g215249/Y,g213862/C,0.046218,0.046339,0.046218,UNINIT,0.046339,UNINIT
g215249/Y,g214314/C,0.046218,0.046339,0.046218,UNINIT,0.046339,UNINIT
FE_OFC671_n_4504/Y,g214307/A1,0.074923,0.075141,0.074923,UNINIT,0.075141,UNINIT
FE_OFC671_n_4504/Y,g214744/A1,0.074923,0.075141,0.074923,UNINIT,0.075141,UNINIT
g214550/Y,g213289/A1,0.071651,0.071347,0.071651,UNINIT,0.071347,UNINIT
g214996/Y,g213521/B2,0.035761,0.035678,0.035761,UNINIT,0.035678,UNINIT
g216425/Y,g213768/A2,0.021179,0.021304,0.021179,UNINIT,0.021304,UNINIT
FE_OFC1732_n_3998/Y,g215434/C,0.037701,0.037590,0.037701,UNINIT,0.037590,UNINIT
FE_OFC1732_n_3998/Y,g214656/A1,0.037701,0.037590,0.037701,UNINIT,0.037590,UNINIT
g213630/Y,g213058__4733/C,0.025215,0.025101,0.025215,UNINIT,0.025101,UNINIT
FE_OFC770_n_2949/Y,g214077/B1,0.038947,0.038830,0.038947,UNINIT,0.038830,UNINIT
FE_OFC770_n_2949/Y,g214255/A1,0.038947,0.038830,0.038947,UNINIT,0.038830,UNINIT
g216691/Y,g214059/A1,0.191345,0.191742,0.191345,UNINIT,0.191742,UNINIT
g216691/Y,g215348/B,0.191345,0.191742,0.191345,UNINIT,0.191742,UNINIT
g216691/Y,g214346/B,0.191345,0.191742,0.191345,UNINIT,0.191742,UNINIT
g214681/Y,g213537/B,0.012317,0.012252,0.012317,UNINIT,0.012252,UNINIT
g217804/Y,g217435/A,0.048383,0.048496,0.048383,UNINIT,0.048496,UNINIT
g217804/Y,g214681/A1,0.048383,0.048496,0.048383,UNINIT,0.048496,UNINIT
g212929__3680/Y,g212902__8246/B,0.077838,0.077853,0.077838,UNINIT,0.077853,UNINIT
g214461/Y,g213444/B,0.047252,0.047050,0.047252,UNINIT,0.047050,UNINIT
g217629/Y,g215939/B,0.076278,0.076134,0.076278,UNINIT,0.076134,UNINIT
g217629/Y,g213695/B2,0.076278,0.076134,0.076278,UNINIT,0.076134,UNINIT
g217843/Y,g217463/A,0.051548,0.051536,0.051548,UNINIT,0.051536,UNINIT
g217843/Y,g216599/B,0.051548,0.051536,0.051548,UNINIT,0.051536,UNINIT
g216055/Y,g214020/B2,0.083685,0.083631,0.083685,UNINIT,0.083631,UNINIT
g216055/Y,g213717/A2,0.083685,0.083631,0.083685,UNINIT,0.083631,UNINIT
FE_OFC880_n_2941/Y,g214611/B1,0.090086,0.090147,0.090086,UNINIT,0.090147,UNINIT
g215628/Y,g213952/B,0.029084,0.028980,0.029084,UNINIT,0.028980,UNINIT
g217165/Y,g215965/A,0.035663,0.036179,0.035663,UNINIT,0.036179,UNINIT
g217165/Y,FE_OFC685_n_3569/A,0.035663,0.036179,0.035663,UNINIT,0.036179,UNINIT
g217223/Y,g215965/B,0.118077,0.118161,0.118077,UNINIT,0.118161,UNINIT
g217223/Y,g216090/B,0.118077,0.118161,0.118077,UNINIT,0.118161,UNINIT
g217223/Y,g215049/A2,0.118077,0.118161,0.118077,UNINIT,0.118161,UNINIT
g217223/Y,g214624/A1,0.118077,0.118161,0.118077,UNINIT,0.118161,UNINIT
g215367/Y,g213804/C,0.063063,0.063143,0.063063,UNINIT,0.063143,UNINIT
FE_OFC3243_n_2229/Y,g215575/B1,0.090952,0.090763,0.090952,UNINIT,0.090763,UNINIT
FE_OFC3243_n_2229/Y,g215631/A1,0.090952,0.090763,0.090952,UNINIT,0.090763,UNINIT
FE_OFC3282_n_2186/Y,g215012/A1,0.123445,0.123473,0.123445,UNINIT,0.123473,UNINIT
FE_OFC3282_n_2186/Y,g217651/B,0.123445,0.123473,0.123445,UNINIT,0.123473,UNINIT
FE_OFC3282_n_2186/Y,g217808/B,0.123445,0.123473,0.123445,UNINIT,0.123473,UNINIT
g216533/Y,g213573/C,0.042681,0.042340,0.042681,UNINIT,0.042340,UNINIT
g216533/Y,g214620/B,0.042681,0.042340,0.042681,UNINIT,0.042340,UNINIT
g216665/Y,g214815/A2,0.081312,0.081677,0.081312,UNINIT,0.081677,UNINIT
g216665/Y,g213912/A2,0.081312,0.081677,0.081312,UNINIT,0.081677,UNINIT
g216665/Y,g215122/B,0.081312,0.081677,0.081312,UNINIT,0.081677,UNINIT
g217840/Y,g217460/A,0.220933,0.221806,0.220933,UNINIT,0.221806,UNINIT
g217840/Y,g216750/A,0.220933,0.221806,0.220933,UNINIT,0.221806,UNINIT
g217840/Y,g216760/B,0.220933,0.221806,0.220933,UNINIT,0.221806,UNINIT
g217840/Y,FE_OCPC32627_n_2897/A,0.220933,0.221806,0.220933,UNINIT,0.221806,UNINIT
g217857/Y,g216208/A,0.122481,0.121805,0.122481,UNINIT,0.121805,UNINIT
g217857/Y,g216425/B,0.122481,0.121805,0.122481,UNINIT,0.121805,UNINIT
g217857/Y,FE_OFC3109_n_2867/A,0.122481,0.121805,0.122481,UNINIT,0.121805,UNINIT
g217857/Y,g213736/A2,0.122481,0.121805,0.122481,UNINIT,0.121805,UNINIT
FE_OFC3170_n_2798/Y,g216055/A,0.406327,0.407529,0.406327,UNINIT,0.407529,UNINIT
FE_OFC3170_n_2798/Y,g214004/B2,0.773691,0.775054,0.773691,UNINIT,0.775054,UNINIT
FE_OFC3170_n_2798/Y,g214314/A2,0.319440,0.320323,0.319440,UNINIT,0.320323,UNINIT
FE_OFC3170_n_2798/Y,g214461/A1,0.639208,0.640731,0.639208,UNINIT,0.640731,UNINIT
FE_OFC3170_n_2798/Y,g216570/B,0.802495,0.803792,0.802495,UNINIT,0.803792,UNINIT
FE_OFC3170_n_2798/Y,g216631/B,0.761658,0.763045,0.761658,UNINIT,0.763045,UNINIT
FE_OFC3171_n_2798/Y,g214006/B1,0.147886,0.147830,0.147886,UNINIT,0.147830,UNINIT
FE_OFC3171_n_2798/Y,g215129/A,0.147886,0.147830,0.147886,UNINIT,0.147830,UNINIT
FE_OFC3171_n_2798/Y,g214125/B1,0.147886,0.147830,0.147886,UNINIT,0.147830,UNINIT
FE_OFC3171_n_2798/Y,g214422/A1,0.147886,0.147830,0.147886,UNINIT,0.147830,UNINIT
g216208/Y,g214134/A2,0.106343,0.106326,0.106343,UNINIT,0.106326,UNINIT
g216208/Y,g214301/A2,0.106343,0.106326,0.106343,UNINIT,0.106326,UNINIT
g216208/Y,g215828/A,0.106343,0.106326,0.106343,UNINIT,0.106326,UNINIT
g215892/Y,g214396/B,0.020573,0.020783,0.020573,UNINIT,0.020783,UNINIT
g214995/Y,g214059/C,0.020852,0.021006,0.020852,UNINIT,0.021006,UNINIT
g215133/Y,g213304/B3,0.018590,0.018433,0.018590,UNINIT,0.018433,UNINIT
g216469/Y,g213498/A1,0.035106,0.035479,0.035106,UNINIT,0.035479,UNINIT
g216581/Y,g215525/B,0.100193,0.100302,0.100193,UNINIT,0.100302,UNINIT
g216581/Y,g214657/C,0.100193,0.100302,0.100193,UNINIT,0.100302,UNINIT
g216078/Y,g214263/B,0.055195,0.054788,0.055195,UNINIT,0.054788,UNINIT
g216078/Y,g214620/C,0.055195,0.054788,0.055195,UNINIT,0.054788,UNINIT
g216818/Y,g214278/B2,0.075830,0.076058,0.075830,UNINIT,0.076058,UNINIT
g216818/Y,g214562/A1,0.075830,0.076058,0.075830,UNINIT,0.076058,UNINIT
g214059/Y,g213002__4733/B,0.093222,0.093221,0.093222,UNINIT,0.093221,UNINIT
g214874/Y,g213974/C,0.058911,0.058688,0.058911,UNINIT,0.058688,UNINIT
FE_OFC1674_n_3682/Y,g214656/C,0.033224,0.033084,0.033224,UNINIT,0.033084,UNINIT
g213002__4733/Y,g212813__6417/C,0.059265,0.059230,0.059265,UNINIT,0.059230,UNINIT
g212915__7410/Y,g110770/A2,0.399096,0.399209,0.399096,UNINIT,0.399209,UNINIT
g212915__7410/Y,g110807/A2,0.399096,0.399209,0.399096,UNINIT,0.399209,UNINIT
g212915__7410/Y,FE_OCPC2102_n_8241/A,0.399096,0.399209,0.399096,UNINIT,0.399209,UNINIT
g212915__7410/Y,g110449/B1,0.399096,0.399209,0.399096,UNINIT,0.399209,UNINIT
g212915__7410/Y,FE_OCPC2091_n_8241/A,0.399096,0.399209,0.399096,UNINIT,0.399209,UNINIT
g213025__7098/Y,g212727__1666/B1,0.163013,0.163070,0.163013,UNINIT,0.163070,UNINIT
g212997__7098/Y,g212727__1666/A1,0.073505,0.073720,0.073505,UNINIT,0.073720,UNINIT
g109979/Y,g109670/B,0.090341,0.080267,0.090341,UNINIT,0.080267,UNINIT
FE_OFC1282_n_571/Y,g109928/A2,0.068759,0.068656,0.068759,UNINIT,0.068656,UNINIT
FE_OFC1282_n_571/Y,g109972/B2,0.068759,0.068656,0.068759,UNINIT,0.068656,UNINIT
FE_OFC1282_n_571/Y,g109979/B2,0.068759,0.068656,0.068759,UNINIT,0.068656,UNINIT
FE_OCPC2546_n_222/Y,g110742/B1,0.170788,0.170855,0.170788,UNINIT,0.170855,UNINIT
FE_OCPC2546_n_222/Y,FE_OCPC2547_n_222/A,0.170788,0.170855,0.170788,UNINIT,0.170855,UNINIT
FE_OCPC2546_n_222/Y,FE_OCPC2548_n_222/A,0.170788,0.170855,0.170788,UNINIT,0.170855,UNINIT
FE_OCPC2546_n_222/Y,FE_OCPC2549_n_222/A,0.170788,0.170855,0.170788,UNINIT,0.170855,UNINIT
FE_OCPC2546_n_222/Y,text_out_reg[24]/D,0.170788,0.170855,0.170788,UNINIT,0.170855,UNINIT
g213744/Y,g212915__7410/C,0.032473,0.032582,0.032473,UNINIT,0.032582,UNINIT
g213247__1705/Y,g213058__4733/B,0.026846,0.026751,0.026846,UNINIT,0.026751,UNINIT
g214744/Y,g213934/C,0.036389,0.036063,0.036389,UNINIT,0.036063,UNINIT
g214657/Y,g213359/A1,0.079529,0.079899,0.079529,UNINIT,0.079899,UNINIT
g212819__8428/Y,FE_OFC236_n_8309/A,0.394214,0.394322,0.394214,UNINIT,0.394322,UNINIT
g212819__8428/Y,g110395/A2,0.394214,0.394322,0.394214,UNINIT,0.394322,UNINIT
g212819__8428/Y,g110449/B2,0.394214,0.394322,0.394214,UNINIT,0.394322,UNINIT
g212819__8428/Y,FE_OCPC2308_n_8309/A,0.394214,0.394322,0.394214,UNINIT,0.394322,UNINIT
g213178__7410/Y,g212897__3680/C,0.044180,0.044152,0.044180,UNINIT,0.044152,UNINIT
g213302/Y,g212813__6417/B,0.056447,0.056771,0.056447,UNINIT,0.056771,UNINIT
g213058__4733/Y,g212819__8428/A2,0.129483,0.129583,0.129483,UNINIT,0.129583,UNINIT
g214123/Y,g213302/B,0.105009,0.104264,0.105009,UNINIT,0.104264,UNINIT
g215727/Y,g214002/A2,0.022626,0.022591,0.022626,UNINIT,0.022591,UNINIT
g215053/Y,g213220__5122/A3,0.050175,0.049882,0.050175,UNINIT,0.049882,UNINIT
g215778/Y,g213934/A1,0.018124,0.017941,0.018124,UNINIT,0.017941,UNINIT
g213930/Y,g213130__6783/B1,0.044378,0.044420,0.044378,UNINIT,0.044420,UNINIT
g214357/Y,g213582/A1,0.011955,0.011920,0.011955,UNINIT,0.011920,UNINIT
FE_OFC1347_n_5435/Y,g214287/C,0.022141,0.022110,0.022141,UNINIT,0.022110,UNINIT
g215267/Y,g213693/B,0.033856,0.033646,0.033856,UNINIT,0.033646,UNINIT
g216200/Y,g214688/A2,0.120838,0.120793,0.120838,UNINIT,0.120793,UNINIT
g214002/Y,g213107__5122/D,0.044538,0.044174,0.044538,UNINIT,0.044174,UNINIT
g216352/Y,g215135/B,0.014398,0.014358,0.014398,UNINIT,0.014358,UNINIT
g214396/Y,g213358/B2,0.021334,0.021332,0.021334,UNINIT,0.021332,UNINIT
g213912/Y,g213178__7410/A2,0.098919,0.099341,0.098919,UNINIT,0.099341,UNINIT
g213107__5122/Y,g212813__6417/A2,0.145813,0.146111,0.145813,UNINIT,0.146111,UNINIT
g213289/Y,g213089__9945/A2,0.061640,0.061826,0.061640,UNINIT,0.061826,UNINIT
g213181__2398/Y,g212887__7410/B,0.106294,0.106099,0.106294,UNINIT,0.106099,UNINIT
g212902__8246/Y,FE_OFC2986_n_8308/A,0.079237,0.079206,0.079237,UNINIT,0.079206,UNINIT
g212902__8246/Y,FE_OFC2985_n_8308/A,0.079237,0.079206,0.079237,UNINIT,0.079206,UNINIT
g213717/Y,g213021__2802/B1,0.042128,0.041943,0.042128,UNINIT,0.041943,UNINIT
g214280/Y,g213002__4733/A3,0.022965,0.023021,0.022965,UNINIT,0.023021,UNINIT
g214956/Y,g213482/A2,0.062787,0.063086,0.062787,UNINIT,0.063086,UNINIT
g214620/Y,g213569/A1,0.022569,0.022632,0.022569,UNINIT,0.022632,UNINIT
g213130__6783/Y,g212938__5115/C,0.023865,0.023845,0.023865,UNINIT,0.023845,UNINIT
g213569/Y,g213178__7410/C,0.050841,0.050908,0.050841,UNINIT,0.050908,UNINIT
g214278/Y,g213531/B,0.026635,0.026506,0.026635,UNINIT,0.026506,UNINIT
FE_OCPC2417_n_8270/Y,g110702/A1,0.193752,0.194256,0.193752,UNINIT,0.194256,UNINIT
FE_OCPC2417_n_8270/Y,g110711/B2,0.193752,0.194256,0.193752,UNINIT,0.194256,UNINIT
FE_OCPC2417_n_8270/Y,g212582__2398/B1,0.193752,0.194256,0.193752,UNINIT,0.194256,UNINIT
FE_OCPC2417_n_8270/Y,text_out_reg[30]/D,0.193752,0.194256,0.193752,UNINIT,0.194256,UNINIT
g111109/Y,g110702/B1,0.044650,0.044712,0.044650,UNINIT,0.044712,UNINIT
g111109/Y,FE_OCPC2602_n_158/A,0.044650,0.044712,0.044650,UNINIT,0.044712,UNINIT
g111109/Y,g110683/A2,0.044650,0.044712,0.044650,UNINIT,0.044712,UNINIT
FE_OCPC32623_n_8270/Y,g109940/B,0.034664,0.039388,0.034664,UNINIT,0.039388,UNINIT
g110683/Y,g109939/A,0.045621,0.045879,0.045621,UNINIT,0.045879,UNINIT
g213396/Y,g213025__7098/B,0.036484,0.036362,0.036484,UNINIT,0.036362,UNINIT
g212887__7410/Y,g212708__7482/A2,0.083897,0.084087,0.083897,UNINIT,0.084087,UNINIT
